videoId,title,description,publishedAt,duration,channelId,channelTitle,thumbnail_url,viewCount,likeCount,commentCount,categoryId,topics
9Wg4YLtzlAs,The Pat McAfee Show Live | Aaron Rodgers Tuesday October 15th 2024,"Welcome to The Pat McAfee Show LIVE from Noon-3PM EST Mon-Fri. You can also find us live on ESPN, ESPN+, & TikTok!

Become a #McAfeeMafia member! https://www.youtube.com/channel/UCxcTeAKWJca6XyJ37_ZoKIQ/join

SUBSCRIBE:
https://www.youtube.com/channel/UCxcTeAKWJca6XyJ37_ZoKIQ?sub_confirmation=1

MERCH: https://store.patmcafeeshow.com

Subscribe to the Pat McAfee Show(s)!
 @Hammer Dahn  
 @Thats Hockey Talk  
 @The Pod  
 @The Pat McAfee Show  
   
MERCH: https://store.patmcafeeshow.com
SPONSOR THE SHOW: https://www.patmcafeeshow.com/partnerships

#PatMcAfee #NFL",2024-10-15T19:26:40Z,PT3H13M47S,UCxcTeAKWJca6XyJ37_ZoKIQ,The Pat McAfee Show,https://i.ytimg.com/vi/9Wg4YLtzlAs/default.jpg,662078,10013,334,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Television_program"
Eu9gP2uAeTQ,Lebron is Diddy? #nba,,2024-10-03T03:04:03Z,PT12S,UCZ9uq7qfgDUYSn33nnMNBsg,JeffDoesEverything,https://i.ytimg.com/vi/Eu9gP2uAeTQ/default.jpg,5551184,80329,5084,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
waKmXbxOlpk,An emotional roller coaster in 11 seconds,,2024-10-08T17:00:46Z,PT12S,UCNSnSemXKDc9UEZ7m31wY9Q,WWE Vault,https://i.ytimg.com/vi/waKmXbxOlpk/default.jpg,2853452,103916,904,17,"https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Sport"
UqUVNylLgmo,He Kept Failing During His Test But That Did Not Stop Him! (via: @guard.soldier/TT),"#interesting #military #fail #shorts #marine #army 
Credit: guard.soldier - Tiktok",2024-10-01T20:35:42Z,PT32S,UCARqbKWOVj3u8MBNMkIZlLw,Moment Capsule,https://i.ytimg.com/vi/UqUVNylLgmo/default.jpg,6793644,448456,451,17,"https://en.wikipedia.org/wiki/Military,https://en.wikipedia.org/wiki/Sport"
aWo-ur71zvo,Aidan Hutchinson Horrible Leg Injury - Doctor Explains,"Thank you Henson Shaving for sponsoring this video. Go to https://hensonshaving.com and enter BRIANMD at checkout to get 100 free blades with your purchase. (Note: you must add both the 100-blade pack and the razor for the discount to apply.)

Detroit Lions pass rush star Aidan Hutchinson suffered a serious leg injury against the Dallas cowboys.

NFL and Football Videos:
https://youtube.com/playlist?list=PLrdpldKEF234DpxS6fOr9becIHtz7ibPt

MY MUSIC:
Epidemic Sound - Sign up with this link for a FREE 30 day trial!
https://www.epidemicsound.com/referral/2m1bb5/

Follow Me on Twitter!
https://twitter.com/briansuttererMD

I'm a doctor and a sports fan and this channel is dedicated to exploring the unique medical side of the world of sports, including NBA, MLB, NFL, UFC, and many more! Breaking down the biggest what ifs, historical injuries and stories, and making learning about medicine fun and relevant for all sports fans!

Anatomy images: https://www.biodigital.com

DISCLAIMER: Content not intended to be taken as medical advice. Opinions are my own and do not represent those of my employer. I have not personally treated or evaluated the individual(s) discussed in this video. Content used with educational and transformative intent within Fair Use Guidelines
Content owned and produced by Brian Sutterer LLC 2024",2024-10-13T23:07:40Z,PT9M33S,UCHlBaw2X5iYQGJhd5v718Zw,Brian Sutterer MD,https://i.ytimg.com/vi/aWo-ur71zvo/default.jpg,1308536,9620,1443,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Health,https://en.wikipedia.org/wiki/Sport"
nWWA12w3IgU,He copied the style from Ronaldo and goaled 😮 #shorts,"GUYS I REALLY NEED A GIRLFRIEND IF ANYONE INTERESTED PLEASE DM ME ON INSTAGRAM . I NEED A SIMPLE, POLITE AND RESPECTFUL WOMAN.

INSTAGRAM ID : drkanurag",2024-09-30T16:19:08Z,PT53S,UC0ZS0W3tXH-ipKHV97e0KMA,Anurag Podder,https://i.ytimg.com/vi/nWWA12w3IgU/default.jpg,766507,0,85,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
hNUehsz4riA,💋 Jason Kelce gives Wife Kyle Kelce kiss on the Field in KC before Chiefs - Saints MNF via ESPN,Via ESPN,2024-10-08T02:28:15Z,PT19S,UCOWr7ifT5mvqlS5FJhiFrcA,Jeff Skversky,https://i.ytimg.com/vi/hNUehsz4riA/default.jpg,1294155,26331,551,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
MiUOhPNXOXY,"Which side wins, left or right? Draft with categories to choose player! #nba #basketball #nbadraft",,2024-10-08T02:02:45Z,PT1M,UC4C82EijXu1iIxWXdHfeZ2A,Fieldhouse,https://i.ytimg.com/vi/MiUOhPNXOXY/default.jpg,2204988,94186,1088,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
4zvIhtVkLxM,"You Won't Believe How Cristiano Jr. Spent $5,000 on a Haircut and Made Ronaldo Furious!","You Won't Believe How Cristiano Jr. Spent $5,000 on a Haircut and Made Ronaldo Furious!",2024-10-13T17:47:35Z,PT38S,UC3-hlzD0BnpDIJFz4-5kCNQ,SportFactMoment,https://i.ytimg.com/vi/4zvIhtVkLxM/default.jpg,1310042,66350,182,17,https://en.wikipedia.org/wiki/Sport
DCF7Q891VEw,WHO'S NEXT?! 🤔⚽️,Wow,2024-10-16T15:00:16Z,PT31S,UC1a2ZCw7tugRZYRMnecNj3A,Celine Dept,https://i.ytimg.com/vi/DCF7Q891VEw/default.jpg,5397367,245590,810,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
id3npsiQBis,Faker COST MORE Than A WHOLE TEAM,"#shorts #leagueoflegends #faker #LCS #esports 

Faker's salary is worth about $6 million per year.

Hosted and Written by: Dimitri Pascaluta
Edited by: Brendan Fahey
Produced by: Bernard Malijan

#genprod 

Music used under license from Associated Production Music LLC (”APM”).

Follow us on Twitch: http://www.twitch.tv/thescoreesports
Follow us on Twitter: http://twitter.com/thescoreesports
Follow us on Facebook: https://www.facebook.com/theScoreesports
Follow us on TikTok: http://www.tiktok.com/@thescoreesports
Follow us on Instagram: https://instagram.com/theScoreesports",2024-10-14T14:00:41Z,PT59S,UCSCoziKHqjqbox3Fv3Pb4BA,theScore esports,https://i.ytimg.com/vi/id3npsiQBis/default.jpg,1541563,69202,776,17,https://en.wikipedia.org/wiki/Sport
4qDO7sws-ec,He celebrated before the result😨,#shorts #shortsfeed,2024-10-01T14:32:11Z,PT24S,UCF4m9eag3EnB0KTSGuw1mHQ,PrimeDose,https://i.ytimg.com/vi/4qDO7sws-ec/default.jpg,11467595,296541,772,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
QYil8MJ7-yY,Two of the BEST Teams in Texas Face Off TONIGHT! (Duncanville vs DeSoto),,2024-10-11T19:00:25Z,PT59S,UCGAOAB1tD432c5pyXMzS-6w,Strictly Football,https://i.ytimg.com/vi/QYil8MJ7-yY/default.jpg,981556,37673,210,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
BQ_XxDAQVDA,🚫 SKILL NOT ALLOWED ⚠️ #gymnastics #banned #skills #shorts,,2024-10-08T14:00:10Z,PT12S,UCCoDli2_JuR8s0LofwMsWhw,Best Gymnastics,https://i.ytimg.com/vi/BQ_XxDAQVDA/default.jpg,1896011,97495,347,17,https://en.wikipedia.org/wiki/Sport
sORCHhudmhA,Do NBA Players Lie ￼About Their Height? #funny #fyp #shorts,,2024-10-04T15:26:16Z,PT1M1S,UCRFub98J9ZQuNfuYIkx0erg,TFU,https://i.ytimg.com/vi/sORCHhudmhA/default.jpg,1393303,78401,1662,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
7HBAplLXy_o,Players vs Goal Nets 😂,,2024-10-09T18:07:50Z,PT24S,UCJckf2Ppq2oOmbYmAlQ3p0Q,Score 90 Shorts,https://i.ytimg.com/vi/7HBAplLXy_o/default.jpg,17330969,331477,191,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
dpP2re-Fg4o,Fairly Striking The Ball? - Golf Rules Explained,,2024-10-10T23:18:02Z,PT14S,UC_GzvxPbX1UQBeFluD3OLQg,GolfRules Questions,https://i.ytimg.com/vi/dpP2re-Fg4o/default.jpg,674409,2490,145,17,"https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Sport"
zbEiLUMZzN0,"Bye Week Baseball, Eagles ‘Constipated Offense’ and Defending Kickers with Pat McAfee | Ep 105","92%ers, we are back with another episode of New Heights! 

In this episode, we are joined by an incredible guest, Pat McAfee! 

Before we get to Pat we’ve got an update on Travis’ debut as a game show host and when you can expect our review of Sisterhood of the Travelling Pants. 

We’ve also got a full recap of the double tailgates Jason attended over the weekend, we try to figure out what was on Travis’ shirt, and what he thought of Game 1 of the ALCS. 

We also get into everything else from Week 6 in the NFL, including Jason’s full thoughts on everything that happened in the Eagles/Browns game, Davante Adams becoming a Jet, and the Cowboys getting blown out again at home. 

Finally, we sit down for an electric conversation with Pat McAfee. The guys get into everything from his thoughts on Jason’s kicker slander, how he got started in the media after playing, his way too early Super Bowl pick, and so much more. 

You can listen to new episodes early and ad-free on Wondery+. Join Wondery+ in the Wondery App, Apple Podcasts or Spotify. Start your free trial by visiting http://wondery.com/NewHeightsOffer now.
.
.
.
Download the full podcast here:
Wondery: https://wondery.app.link/s9hHTgtXpMb
Apple: https://podcasts.apple.com/us/podcast/new-heights/id1643745036
Spotify:https://open.spotify.com/show/1y3SUbFMUSESC1N43tBleK?si=LsuQ4a5MRN6wGMcfVcuynw

Follow New Heights on Social Media for all the best moments from the show: 
https://lnk.to/newheightshow

Support the Show:  

PELOTON: Find your push. Find your power with Peloton at http://onepeloton.com

MINT MOBILE: Go to http://mintmobile.com/newheights for Unlimited talk, text, and data plans for $15 a month when you purchase a 3-month plan 

ACCELERATOR: Use Code 5KELCES to get $5 off a case of Accelerator on Amazon through October 22nd. https://www.amazon.com/stores/page/FB06B38E-F0C2-479F-9DA5-FD4A1C852B07?ingress=2&visitId=5d9b00e8-f3bd-418b-916f-039cbabcdb46&ref_=ast_bln

AMEX: Experience the powerful backing of American Express. For terms and to learn more, visit https://americanexpress.com/withamex.

LOWES: Download the app http://lowes.com/hometeam

FARMER’S DOG: ""Get 50% off your first box of fresh, healthy food at https://www.thefarmersdog.com/hewheights Plus, you get FREE shipping!

Chapters: 
00:00 - Intro 
02:15 - ‘Smarter Than a Celebrity’ Preview
09:05 - Film Club Update 
10:45 - Travis’ Shirt 
13:45 - Playoff Baseball 
20:30 - Jason Tailgates The Linc 
26:10 - Bills Mafia Reunion 
35:10 - Eagles/Browns Recap 
41:40 - Jason on Sirianni 
46:20 - Week 6 Recap
52:48 - Hockey Players in the NFL 
01:02:00 - Pat McAfee Defends Specialists
01:21:10 - Starting a Media Career 
01:29:50 - College Game Day 
01:39:15 - We Gotta Ask…
01:45:45 - Super Bowl Predictions 

#newheights #nfl #traviskelce #jasonkelce #mlb #yankees #patmcafee",2024-10-16T13:30:06Z,PT1H56M25S,UCVRm2Ho8cL3lvWDyp2ayuFw,New Heights,https://i.ytimg.com/vi/zbEiLUMZzN0/default.jpg,574266,14855,1053,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
srUQReqex8g,"The $10,000 Good Good Pro Major","Get 20% off Good Good products by clicking the tagged product links in video, description, or store. Valid October 15 - 19, 2024.

Good Good Apparel ► https://goodgoodgolf.com
Instagram ► https://www.instagram.com/goodgood

The Squad:
GM GOLF ► https://www.youtube.com/channel/UClljAz6ZKy0XeViKsohdjqA
Stephen Castaneda ► https://www.youtube.com/channel/UCFYIH1AYIMrjm8ncRLcFzyg
Colin Ross ► https://www.youtube.com/channel/UCJB91ZhAn-T9ZbZyyZSjreA
Matt Scharff ► https://www.youtube.com/channel/UCY0E4ica6wu4I8kXXyouB6w
Max ► https://www.instagram.com/maxtheputnam/
Bubbie ► https://youtube.com/c/BubbieGolf
Brad Dalke ► https://www.youtube.com/@braddalkegolf",2024-10-15T18:31:15Z,PT3H17M39S,UCfi-mPMOmche6WI-jkvnGXw,Good Good,https://i.ytimg.com/vi/srUQReqex8g/default.jpg,531226,8842,770,17,"https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Sport"
inLLM32Sxa0,Obama might be the most famous person in the world #question #nba #brooklynnets,"Subscribe to the Brooklyn Nets YouTube channel: https://youtube.com/@brooklynnets?sub_confirmation=1
Follow us on TikTok: https://www.tiktok.com/@brooklynnets
Follow us on Instagram: https://www.instagram.com/brooklynnets/
Follow us on X: https://twitter.com/brooklynnets
Like us on Facebook: https://www.facebook.com/BrooklynNets/",2024-10-11T16:45:01Z,PT38S,UCTenKHt0h3VjdMvRWP6Lbvw,Brooklyn Nets,https://i.ytimg.com/vi/inLLM32Sxa0/default.jpg,573106,26553,174,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Politics,https://en.wikipedia.org/wiki/Sport"
pqKaEm108lc,Travis Pastrana punches harder than a UFC light heavyweight champion?? 😂 #ufc307,,2024-10-05T13:15:12Z,PT19S,UCeikp7aPCip7YW9tCA3ilBg,Channel 199,https://i.ytimg.com/vi/pqKaEm108lc/default.jpg,1114263,19139,1117,17,https://en.wikipedia.org/wiki/Sport
7_bIoo3I5q4,I Made My Own AAU Team and This Happened...,"The Tournament Kit: https://go.bucketsquad.com/TournamentKit_Jesser Join Team Bucketsquad and get the EXACT Champion Jersey and matching shorts worn by our players in the AAU tournament!

Welcome back to the 2nd part of this insane AAU series! Today I take the elite team we made to compete in an intense basketball tournament...can we take home the trophy?!

1st part of the series!
► https://youtu.be/mwu3adhKlDI

Every Time I Score, the Defender Gets Upgraded!
► https://youtu.be/QViXSuN1yuY

Bucketsquad Apparel - https://bucketsquad.com/

★ Follow me on social media @Jesser ★
●Instagram https://instagram.com/jesser
●Twitter https://twitter.com/jesser

#BucketSquad",2024-10-11T21:02:00Z,PT46M32S,UCQIUhhcmXsu6cN6n3y9-Pww,Jesser,https://i.ytimg.com/vi/7_bIoo3I5q4/default.jpg,2228464,54833,2457,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
TVoLyAwYxfs,Pro Skater Teaches Student to Handle Fear,,2024-10-13T17:10:10Z,PT55S,UC-Pk-TTaSrDOjkPKQ7C8HXQ,SKATEiQ,https://i.ytimg.com/vi/TVoLyAwYxfs/default.jpg,431490,29048,689,17,https://en.wikipedia.org/wiki/Sport
Ny4RQSx1x1A,Best Tournament 🏆 Who do you think is better looking? 😍🐐🔥,"Cristiano Ronaldo**: Portuguese footballer. Internationally renowned, he has played for numerous top clubs and is known for scoring a large number of goals.

2. **Kylian Mbappé**: Mbappé plays for Paris Saint-Germain (PSG) in Ligue 1, the top tier of French football. PSG, based in Paris, is one of the most successful and popular football clubs in France and Europe.

3. **Messi**: Argentine footballer. He played for many years at Barcelona and currently plays for Paris Saint-Germain (PSG), and is a globally renowned athlete in his own right.

4. **Neymar da Silva Santos Júnior (born 5 February 1992), also known as Neymar Júnior, is a Brazilian professional footballerwho plays as an attacking midfielder for Saudi Pro League club Al Hilal and the Brazil national team. Regarded as one of the greatest players of his generation, he is known for his flamboyant style of play, passing abilities, and two-footedness. Neymar has scored at least 100 goals for three different clubs, being one of a few players to do so, and is the highest-scoring Brazilian player in Champions League history. Neymar is also the all-time top goalscorer of the Brazil national team.

5. **IShowSpeed (Darren Watkins Jr.)**: IShowSpeed is a YouTuber and streamer, known primarily for his gaming content and entertainment videos. He does not have professional sports trophies.
6. Erling Braut Haaland (né Håland; Urban East Norwegian: [ˈhòːlɑn];[2] born 21 July 2000) is a Norwegian professional footballer who plays as a striker for Premier League club Manchester City and the Norway national team. Considered one of the best players in the world, he is known for his speed, strength, positioning, and finishing inside the box. In his debut Premier League season, Haaland broke the record for the most goals scored by a player in a single season, with 36.
7. **Achraf Hakimi Mouh**:  born 4 November 1998) is a professional footballer who plays as a right-back or right winger for Ligue 1 club Paris Saint-Germain and the Morocco national team. He is widely regarded as one of the best full-backs in the world.",2024-10-08T11:50:03Z,PT38S,UC1aFuNR-wGg6EuLTdWOJnEg,Xpel Football,https://i.ytimg.com/vi/Ny4RQSx1x1A/default.jpg,3084419,278469,4106,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Sports_game"
7TtauON_pDI,Is he ready for the NFL already?!? #youtubeshorts #collegesports #football #footballshorts #nfl,,2024-10-07T02:29:13Z,PT12S,UCPRycUcRMlyvgbFqGbrfckA,Josh Moore,https://i.ytimg.com/vi/7TtauON_pDI/default.jpg,1061068,53363,1516,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
1tDP3NxQKKQ,I am Kevin De Burger 🍔,,2024-10-14T17:54:45Z,PT19S,UCM5gMM_HqfKHYIEJ3lstMUA,John Nellis,https://i.ytimg.com/vi/1tDP3NxQKKQ/default.jpg,1358082,66039,239,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
nemGLpkGorI,Messi 👽 vs Ronaldo 🐐 vs Ishowspeed 👀 vs Georgina 👄🥵 #shorts #football #fifa,".

 

..



.

Messi 👽 vs Ronaldo 🐐 vs Ishowspeed 👀 vs Georgina 👄🥵 #shorts #football #fifa",2024-10-13T03:32:00Z,PT30S,UCf1xbWF6qY4__ugSt7B1UEQ,CRICK ACE ,https://i.ytimg.com/vi/nemGLpkGorI/default.jpg,818192,0,6216,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
0wy2jHIFKEY,LeBron and Bronny getting Black Ops 6 skins?,,2024-10-14T01:35:17Z,PT19S,UCFXCGN9-roeqdFAatAwG8ew,Ben Esherick,https://i.ytimg.com/vi/0wy2jHIFKEY/default.jpg,493150,38054,380,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
nsJ_2pRG4Dw,His Accuracy is Insane (@jsminigolf),"In this video, we take a look at the world of competitive mini golf, where anything less than a hole-in-one is seen as a failure. The most surprising part? The players' clever use of angles, as they rarely shoot straight. 

Credit: @jsminigolf

#shorts #viral",2024-10-08T14:00:49Z,PT13S,UC6R2RChGBCs2xWlWvQnqoqw,Binge Post,https://i.ytimg.com/vi/nsJ_2pRG4Dw/default.jpg,1484519,45578,37,17,"https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Sport"
X-Fd7NGmJzI,Artur Beterbiev Is The LIGHT HEAVYWEIGHT KING | FIGHT HIGHLIGHTS,"Check out the highlights from the undisputed fight between #arturbeterbiev and #dmitrybivol. #beterbievbivol 

Subscribe to our YouTube channel to get notified about the latest highlights, free full fights, and fight week content as it's posted.

Follow Top Rank on X: http://www.twitter.com/trboxing
Follow Top Rank on Instagram: http://www.instagram.com/toprank
Follow Top Rank on TikTok: https://www.tiktok.com/@trboxing
Like Top Rank on Facebook: http://www.facebook.com/trboxing",2024-10-12T23:13:52Z,PT3M7S,UCbzRzJNHx7ZLlJML9BjZQVQ,Top Rank Boxing,https://i.ytimg.com/vi/X-Fd7NGmJzI/default.jpg,511063,5754,3324,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport"
rnowO7eG54E,He Didn’t Think It Through (@thorbjornsson),#shorts,2024-10-12T09:12:36Z,PT20S,UCavvo_FXKmQ324RS7WZ7BXg,Denis Brem,https://i.ytimg.com/vi/rnowO7eG54E/default.jpg,1067749,52762,42,17,https://en.wikipedia.org/wiki/Sport
Kb0x5C6KGz0,AUNTIE NEEDS TO GET ON A FIELD ASAP 🏃🏼‍♀️🏈,,2024-10-14T22:46:08Z,PT21S,UC69J4D6ALJefbnt32N4JdiQ,Darnell Williams,https://i.ytimg.com/vi/Kb0x5C6KGz0/default.jpg,258117,4908,348,17,https://en.wikipedia.org/wiki/Sport
BzusqtxvO-g,We took her out the country to fight #jiujitsu #wrestling #bjj #ufc #fatherdaughter #martialarts,,2024-10-14T02:35:50Z,PT1M1S,UCP35tS1rd6DJthNZK1fSPIA,Dominic Barry,https://i.ytimg.com/vi/BzusqtxvO-g/default.jpg,532717,18718,263,17,"https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
bU8Ll7xuPAA,Ohio State Buckeyes vs. Oregon Ducks | COLLEGE FOOTBALL HIGHLIGHTS | 10/12/24 | NBC Sports,"Ohio State and Oregon traded scores back-and-forth throughout, but Dillon Gabriel threw two touchdowns and ran for one more to help No. 3 Oregon defeat No. 2 Ohio State, 32-31, at Autzen Stadium. #NBCSports #OhioState #Oregon #CollegeFootball
» Subscribe to NBC Sports: https://www.youtube.com/nbcsports?sub_confirmation=1
» Watch Live Sports on Peacock: https://peacocktv.smart.link/v82e9dl56

NBC Sports Group serves sports fans 24/7 with premier live events, insightful studio shows, and compelling original programming. NBC Sports is an established leader in the sports media landscape with an unparalleled collection of sports properties that include the Olympics, NFL, Premier League, Big Ten, NASCAR, PGA TOUR, the Kentucky Derby, Tour de France and many more. Subscribe to our channel for the latest sporting news and highlights!

Visit NBC Sports: https://www.nbcsports.com
Find NBC Sports on Facebook: https://www.facebook.com/NBCSports
Follow NBC Sports on Twitter: https://twitter.com/nbcsports
Follow NBC Sports on Instagram: https://www.instagram.com/nbcsports/

https://www.nbcsports.com/nfl/sunday-night-football
https://nbcsports.com/motors/nascar
https://nbcsports.com/soccer/premier-league

Ohio State Buckeyes vs. Oregon Ducks | COLLEGE FOOTBALL HIGHLIGHTS | 10/12/24 | NBC Sports
https://www.youtube.com/nbcsports",2024-10-13T04:46:20Z,PT8M18S,UCqZQlzSHbVJrwrn5XvzrzcA,NBC Sports,https://i.ytimg.com/vi/bU8Ll7xuPAA/default.jpg,439163,3226,1107,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
LhC-h20L4CE,Kenny's Hilarious REMEDY to Chuck's CRAMPS,"Watch Kenny Smith's hilarious remedy to Charles Barkley's cramps on Inside the NBA! When Chuck experiences a leg cramp, Kenny steps in with a funny and unexpected solution by squeezing the top of the lip. Don't miss this classic moment from Inside the NBA that had everyone laughing!

#InsideTheNBA # #charlesbarkley",2024-10-06T14:45:02Z,PT40S,UCZBaWSQCEd3mbFHggUim0aA,HoopLists,https://i.ytimg.com/vi/LhC-h20L4CE/default.jpg,812304,18025,814,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Sport"
6KfKcCzXcsU,Going to my first ever NFL game,,2024-10-12T18:14:09Z,PT1M1S,UCb_ilU-RAbFstaVvYrTA5kw,James Edward,https://i.ytimg.com/vi/6KfKcCzXcsU/default.jpg,320348,19124,285,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
TywhZI7XNM0,WELCOME TO SCHOOL FOOTBALL⚽️ PART 1,,2024-10-11T20:15:51Z,PT57S,UC5c7sXwWNvA-KQ_b7OxdsMg,J_Tekkz,https://i.ytimg.com/vi/TywhZI7XNM0/default.jpg,2616882,127268,545,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
-flNGCqc1o8,Footballers Vs Corner Flags 😱,"Footballers Vs Corner Flags 😱
#shorts #football #ronaldo 
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for 'Fair Use' 
for purposes such as criticism, comment, news reporting, teaching,  scholarship, and research, 
Fair use is a permitted by copyright statute that might otherwise be infringing, 
Non-profit, educational or personal use tips the balance in favor of fair use",2024-10-07T08:28:52Z,PT28S,UCT947S092eoMEMMSk4cm9AA,footpanna,https://i.ytimg.com/vi/-flNGCqc1o8/default.jpg,9833299,212881,819,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
CZlnQXpilPs,#16u if i say he leaned into it then he gets to keep hitting 🤷‍♂️ #baseball #umpire #sports,,2024-10-04T21:29:52Z,PT16S,UCbaw0g87xCr9xnKcTn0-ZZA,UmpireCentral,https://i.ytimg.com/vi/CZlnQXpilPs/default.jpg,1244964,0,550,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
Urcpb-r5P6s,Neuer's Nightmare 😈,,2024-10-15T23:58:16Z,PT45S,UCuYUOEXwUKBtiE1pNoB40PA,Foot Mood,https://i.ytimg.com/vi/Urcpb-r5P6s/default.jpg,3864933,283680,975,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
JyuhwwaOOJo,El Terrible castigo que Recibio el fanfarron boxeador BOCON,,2024-10-12T00:50:25Z,PT47S,UCZYL1NNeoDz1itVvJOWy1hw,Boxeo Legendarios,https://i.ytimg.com/vi/JyuhwwaOOJo/default.jpg,1641229,57689,339,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport"
POcubbhrSxA,Moments When Athletes Celebrated Too Soon😱🤣,Nox Jackson #shorts,2024-10-02T20:38:27Z,PT31S,UCiMg6RqrpxydecVeQNHihxg,Nox Jackson,https://i.ytimg.com/vi/POcubbhrSxA/default.jpg,4611050,130107,347,17,https://en.wikipedia.org/wiki/Sport
07mRKADZTOk,Hizo el contragolpe más explosivo del fútbol,,2024-10-09T21:54:22Z,PT12S,UC8uzOeIAWZ6JYO4mNx32bpw,cesafutbol,https://i.ytimg.com/vi/07mRKADZTOk/default.jpg,1486856,13281,178,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
YLSezk-tIx8,Part 2 | which touch is the best @jeremylynch  #recommended #viralshort #football,,2024-10-09T18:34:13Z,PT20S,UCHDohYzM6u4aBhhFoFrnplw,beingfooty,https://i.ytimg.com/vi/YLSezk-tIx8/default.jpg,9262509,374395,3648,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
VRk5ZBlvMz8,Palmer VS Yildiz VS Grealish VS Haaland VS Messi VS Ronaldo Epic Jumps😮,#football #footballshorts #soccer #ronaldo #cr7 #messi #grealish #kenanyıldız #footballarena,2024-10-06T13:24:49Z,PT26S,UCmECbpAj-Zf9uh1wn0N2FHg,Football Arena,https://i.ytimg.com/vi/VRk5ZBlvMz8/default.jpg,9973479,359054,828,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
qRVRKdlz4yU,NBA refs will do ANYTHING for money 🤣,,2024-10-12T19:04:26Z,PT34S,UC-sWZPV-Wdg-vVP_Uj-SnRQ,Vlad Holder,https://i.ytimg.com/vi/qRVRKdlz4yU/default.jpg,733214,21331,24,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
